timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751467975485,89,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-19,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,89,0,1
1751467975499,98,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,98,0,0
1751467975550,52,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-18,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,52,0,0
1751467975568,66,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-8,text,true,,206,136,13,13,http://localhost:8080/weather/average/week,66,0,0
1751467975570,66,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,66,0,0
1751467975571,67,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-3,text,true,,206,136,12,12,http://localhost:8080/weather/average/week,67,0,0
1751467975553,85,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,11,11,http://localhost:8080/weather/average/week,85,0,0
1751467975571,71,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-9,text,true,,206,136,11,11,http://localhost:8080/weather/average/week,71,0,0
1751467975638,471,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,471,0,0
1751467975562,548,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,548,0,0
1751467975597,514,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,514,0,0
1751467975586,527,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-20,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,527,0,0
1751467975686,427,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-21,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,427,0,0
1751467975785,328,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-22,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,327,0,1
1751467975574,541,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-19,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,541,0,0
1751467975636,479,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-15,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,479,0,0
1751467975563,552,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,552,0,0
1751467975602,514,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-18,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,514,0,0
1751467975345,794,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-12,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,793,0,0
1751467975377,783,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-14,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,783,0,0
1751467976109,70,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-13,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,70,0,0
1751467976114,65,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-19,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,65,0,0
1751467975885,300,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-23,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,300,0,1
1751467975985,200,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-24,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,200,0,1
1751467976113,74,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-22,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,74,0,0
1751467976086,101,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-25,text,true,,206,136,15,15,http://localhost:8080/weather/average/week,101,0,1
1751467976115,73,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-18,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,73,0,0
1751467976108,81,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-16,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,81,0,0
1751467976112,79,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-20,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,79,0,0
1751467976111,80,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-17,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,80,0,0
1751467976115,80,Get promedio temperatura semanal,200,,Thread Group temperatura promedio semanal 1-11,text,true,,206,136,16,16,http://localhost:8080/weather/average/week,80,0,0
